Index,Direction,Timesteamp,Name,ID,PGN(H),Addr Src(H),Addr Dst(H),Format,Type,Length,Data,Comment,
1,Receive,31853.7936,--,0000032F,--,--,--,Standard,Data frm,08,50 41 33 30 30 30 30 31 ,,
2,Receive,31853.8495,BMS_FaultEventMatrix,00000608,--,--,--,Standard,Data frm,08,00 00 00 00 00 00 00 00 ,,
5,Receive,31853.7647,BMS_Discharge,00000602,--,--,--,Standard,Data frm,08,2E D6 40 00 00 00 04 BC ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CKSUM1_1538,190,--,,BE,0,8,1,0,,
,CTROLL_1538,4,--,,4,12,4,1,0,,
,ESS_BMS_DchgLimit_Min_V,40V,--,,190,18,10,0.1,0,,
,ESS_BMS_DchgLimitCont_Max_A,0A,--,,0,37,13,0.1,0,,
,ESS_BMS_DchgLimitPeak_Max_A,0A,--,,0,40,13,0.1,0,,
,ESS_BMS_DchgDerateReason_St_enum,0,NONE,,0,53,3,1,0,,
,ESS_BMS_DchgLimit_Max_kW,12.12kW,--,,4BC,56,13,0.01,0,,
6,Receive,31853.7669,BMS_TerminalState,00000604,--,--,--,Standard,Data frm,08,1E D8 29 77 82 28 43 71 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CKSUM1_1540,142,--,,8E,0,8,1,0,,
,CTROLL_1540,4,--,,4,12,4,1,0,,
,ESS_BMS_roctPerMin_Act_degC,0degC,--,,20,22,6,1,-32,,
,ESS_BMS_vLoad_Act_V,53.07V,--,,14BB,25,13,0.01,0,,
,ESS_BMS_ExtWakeUp_Act_V,12V,--,,30,35,6,0.25,0,,
,ESS_BMS_EnergyAvailable_Est_kWh,5.520000000000001kWh,--,,228,40,11,0.01,0,,
,ESS_BMS_WakeUp_St_enum,1,ON,,1,56,2,1,0,,
,ESS_BMS_ThermRunaway_St_B,0,OK,,0,59,1,1,0,,
,ESS_BMS_CapAvailable_Est_Ah,107.9Ah,--,,437,60,12,0.1,0,,
7,Receive,31853.7734,BATT_diagnosticVBricksA_0,15000010,010000,10,00,Extend,Data frm,08,81 2E 81 2E 81 38 81 38 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_vBrick01,3.307V,--,,812E,8,16,0.0001,0,,
,BATT_vBrick02,3.307V,--,,812E,24,16,0.0001,0,,
,BATT_vBrick03,3.308V,--,,8138,40,16,0.0001,0,,
,BATT_vBrick04,3.308V,--,,8138,56,16,0.0001,0,,
8,Receive,31853.7748,BATT_diagnosticVBricksB_0,15100010,011000,10,00,Extend,Data frm,08,81 38 81 38 81 2E 81 2E ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_vBrick05,3.308V,--,,8138,8,16,0.0001,0,,
,BATT_vBrick06,3.307V,--,,812E,24,16,0.0001,0,,
,BATT_vBrick07,3.307V,--,,812E,40,16,0.0001,0,,
,BATT_vBrick08,3.307V,--,,812E,56,16,0.0001,0,,
9,Receive,31853.7769,BATT_diagnosticVBricksC_0,15200010,012000,10,00,Extend,Data frm,08,81 2E 81 38 81 38 81 38 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_vBrick09,3.307V,--,,812E,8,16,0.0001,0,,
,BATT_vBrick10,3.307V,--,,812E,24,16,0.0001,0,,
,BATT_vBrick11,3.307V,--,,812E,40,16,0.0001,0,,
,BATT_vBrick12,3.308V,--,,8138,56,16,0.0001,0,,
10,Receive,31853.7836,BATT_diagnosticVBricksD_0,15300010,013000,10,00,Extend,Data frm,08,81 38 81 38 81 2E 81 38 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_vBrick13,3.307V,--,,812E,8,16,0.0001,0,,
,BATT_vBrick14,3.308V,--,,8138,24,16,0.0001,0,,
,BATT_vBrick15,3.307V,--,,812E,40,16,0.0001,0,,
,BATT_vBrick16,3.308V,--,,8138,56,16,0.0001,0,,
11,Receive,31853.7849,BATT_CURR_Test,16500015,025000,15,00,Extend,Data frm,08,35 1B 4C 00 61 04 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_CurrZeroOffSet,6965,--,,1B35,0,16,1,0,,
,BATT_CurrAdc,75,--,,4B,16,16,1,0,,
,BATT_CurrCoefficientA,1121,--,,461,32,16,1,0,,
,BATT_AFEOV,0,--,,0,48,1,1,0,,
,BATT_AFEUV,0,--,,0,49,1,1,0,,
,BATT_AFEOCD1,0,--,,0,50,1,1,0,,
,BATT_AFEOCD2,0,--,,0,51,1,1,0,,
,BATT_AFEOCC,0,--,,0,52,1,1,0,,
,BATT_AFESCD,0,--,,0,53,1,1,0,,
,BATT_AFEPF,0,--,,0,54,1,1,0,,
,BATT_AFEWDT,0,--,,0,55,1,1,0,,
,BATT_AFEUTC,0,--,,0,56,1,1,0,,
,BATT_AFEOTC,0,--,,0,57,1,1,0,,
,BATT_AFEUTD,0,--,,0,58,1,1,0,,
,BATT_AFEOTD,0,--,,0,59,1,1,0,,
12,Receive,31853.8037,BATT_SOC_Test1,16500011,025000,11,00,Extend,Data frm,08,E8 03 ED 14 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_Capn,1,--,,3E8,0,16,0.001,0,,
,BATT_deltaSoC,5357,--,,14ED,16,16,1,0,,
,BATT_DsgAh,0,--,,0,32,32,0.001,0,,
13,Receive,31853.8052,BATT_SOC_Test2,16500012,025000,12,00,Extend,Data frm,08,00 00 00 00 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_ChgAh,0,--,,0,0,32,0.001,0,,
,BATT_lastDsgAh,0,--,,0,32,32,0.001,0,,
14,Receive,31853.8072,BATT_SOC_Test3,16500013,025000,13,00,Extend,Data frm,08,00 00 00 00 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_LastChgAh,0,--,,0,0,32,0.001,0,,
,BATT_LastChgAh2,0,--,,0,32,32,0.001,0,,
15,Receive,31853.8138,BATT_SOC_Test4,16500014,025000,14,00,Extend,Data frm,08,ED 14 ED 14 00 00 01 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_SOCMax,5357,--,,14ED,0,16,1,0,,
,BATT_SOCMin,5357,--,,14ED,16,16,1,0,,
,BATT_SOC_SetBuUpper,0,--,,0,32,8,1,0,,
,BATT_ChgCheckCnt,0,--,,0,40,8,1,0,,
,BATT_AhCalculate,1,--,,1,48,8,1,0,,
16,Receive,31853.8152,BMS_Sox,00000603,--,--,--,Standard,Data frm,08,70 F6 4C 8C 86 C0 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CKSUM1_1539,128,--,,80,0,8,1,0,,
,CTROLL_1539,0,--,,0,12,4,1,0,,
,ESS_BMS_Soc_Est_perc,50perc,--,,64,20,8,0.5,0,,
,ESS_BMS_Sohc_Est_perc,100perc,--,,C8,28,8,0.5,0,,
,ESS_BMS_Sohr_Est_perc,100perc,--,,C8,36,8,0.5,0,,
,ESS_BMS_Soe_Est_perc,54perc,--,,6C,44,8,0.5,0,,
,ESS_BMS_BalErr_Act_perc,0perc,--,,0,52,8,0.25,0,,
,ESS_BMS_MinDchgSOC_Act_perc,0,--,,0,56,7,1,0,,
17,Receive,31853.8173,BMS_Health,00000605,--,--,--,Standard,Data frm,08,8B 71 04 02 12 82 80 01 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ESS_BMS_EnergyFulCharge_Est_kWh,11.15kWh,--,,45B,13,11,0.01,0,,
,ESS_BMS_CapFulCharge_Est_Ah,217.8Ah,--,,882,17,12,0.1,0,,
,ESS_BMS_ShortCircuit_Act_count,0,--,,0,26,7,1,0,,
,ESS_BMS_PcbTemp_Act_degC,36degC,--,,42,35,7,1,-30,,
,ESS_BMS_InitImpedance_Act_mohm,8mohm,--,,50,43,8,0.1,0,,
,ESS_BMS_CurrImpedance_Act_mohm,8mohm,--,,50,51,8,0.1,0,,
,ESS_BMS_ChgCycle_Act_count,1count,--,,1,56,11,1,0,,
18,Receive,31853.8238,BMS_MinMaxState,00000606,--,--,--,Standard,Data frm,08,67 5B 3B 00 A3 12 81 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ESS_BMS_MinCell_Act_V,3.307V,--,,CEB,11,13,0.001,0,,
,ESS_BMS_MinVCell_Act_ID,1ID,--,,0,26,4,1,1,,
,ESS_BMS_MaxCell_Act_V,3.308V,--,,CEC,30,13,0.001,0,,
,ESS_BMS_MaxVCell_Act_ID,4ID,--,,3,38,4,1,1,,
,ESS_BMS_TempMin_Act_degC,40degC,--,,118,45,9,0.25,-30,,
,ESS_BMS_MinTempCell_Act_ID,2ID,--,,1,48,4,1,1,,
,ESS_BMS_TempMax_Act_degC,44degC,--,,128,52,9,0.25,-30,,
,ESS_BMS_nBal_Act_count,0count,--,,0,56,4,1,0,,
,ESS_BMS_MaxTempCell_Act_ID,1ID,--,,0,60,4,1,1,,
19,Receive,31853.8253,BMS_BattManuDate,0000060B,--,--,--,Standard,Data frm,08,09 0A 14 00 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ESS_BMS_BattManuDay_Act_dd,9,--,,9,0,8,1,0,,
,ESS_BMS_BattManuMonth_Act_mm,10,--,,A,8,8,1,0,,
,ESS_BMS_BattManuYear_Act_yy,20,--,,14,16,8,1,0,,
20,Receive,31853.8273,BMS_Throughput,00000607,--,--,--,Standard,Data frm,08,6B F0 07 12 00 4E C0 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CKSUM1_1640,155,--,,9B,0,8,1,0,,
,CTROLL_1640,0,--,,0,12,4,1,0,,
,ESS_BMS_AccChgEnergy_Est_kWh,18.1kWh,--,,712,24,20,0.01,0,,
,ESS_BMS_AccDchgEnergy_Est_kWh,12.6kWh,--,,4EC,52,20,0.01,0,,
21,Receive,31853.8339,BMS_HwSwVersion,00000609,--,--,--,Standard,Data frm,08,09 04 31 01 01 00 04 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ESS_BMS_AppMajor_Act_ID,9,--,,9,0,8,1,0,,
,ESS_BMS_AppMinor_Act_ID,4,--,,4,8,8,1,0,,
,ESS_BMS_AppRevision_Act_ID,49,--,,31,16,8,1,0,,
,ESS_BMS_CalMajor_Act_ID,1,--,,1,24,8,1,0,,
,ESS_BMS_CalMinor_Act_ID,1,--,,1,32,8,1,0,,
,ESS_BMS_CalRevision_Act_ID,0,--,,0,40,8,1,0,,
,ESS_BMS_HardwareVersion_Act_ID,4,--,,4,48,8,1,0,,
22,Receive,31853.8375,--,1B800010,038000,10,00,Extend,Data frm,08,30 00 00 00 00 00 00 00 ,,
23,Receive,31853.8441,BATT_batteryTemperaturesA_0,18000010,000000,10,00,Extend,Data frm,08,01 B8 01 90 01 B8 01 90 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_tModule1,44degC,--,,1B8,8,16,0.1,0,,
,BATT_tModule2,40degC,--,,190,24,16,0.1,0,,
,BATT_tModule3,44degC,--,,1B8,40,16,0.1,0,,
,BATT_tModule4,40degC,--,,190,56,16,0.1,0,,
24,Receive,31853.8455,BATT_boardADC_1_0,18300010,003000,10,00,Extend,Data frm,08,14 AC 00 00 14 BA 14 81 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_boardADC_PACK,52.91V,--,,14AB,8,16,0.01,0,,
,BATT_boardADC_COMMON_DRAIN,0V,--,,0,24,16,0.01,0,,
,BATT_boardADC_LOAD,53.07V,--,,14BB,40,16,0.01,0,,
,BATT_boardADC_PACK_PF,52.52V,--,,1484,56,16,0.01,0,,
25,Receive,31853.8475,BATT_diagnosticAhTotal_0,17100010,031000,10,00,Extend,Data frm,08,00 00 0D 1E 00 00 09 70 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_ahChgTotal,335.8Ah,--,,D1E,24,32,0.1,0,,
,BATT_ahDchTotal,241.6Ah,--,,970,56,32,0.1,0,,
26,Receive,31852.8448,BATT_diagnosticBalStatusBrick_0,17300010,033000,10,00,Extend,Data frm,08,00 00 00 00 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_balStatusBrick01,0,--,,0,0,1,1,0,,
,BATT_balStatusBrick02,0,--,,0,1,1,1,0,,
,BATT_balStatusBrick03,0,--,,0,2,1,1,0,,
,BATT_balStatusBrick04,0,--,,0,3,1,1,0,,
,BATT_balStatusBrick05,0,--,,0,4,1,1,0,,
,BATT_balStatusBrick06,0,--,,0,5,1,1,0,,
,BATT_balStatusBrick07,0,--,,0,6,1,1,0,,
,BATT_balStatusBrick08,0,--,,0,7,1,1,0,,
,BATT_balStatusBrick09,0,--,,0,8,1,1,0,,
,BATT_balStatusBrick10,0,--,,0,9,1,1,0,,
,BATT_balStatusBrick11,0,--,,0,10,1,1,0,,
,BATT_balStatusBrick12,0,--,,0,11,1,1,0,,
,BATT_balStatusBrick13,0,--,,0,12,1,1,0,,
,BATT_balStatusBrick14,0,--,,0,13,1,1,0,,
,BATT_balStatusBrick15,0,--,,0,14,1,1,0,,
,BATT_balStatusBrick16,0,--,,0,15,1,1,0,,
27,Receive,31852.8462,BATT_diagnosticSOCPack_0,14000010,000000,10,00,Extend,Data frm,08,86 00 FA 00 14 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BATT_TrueSoCPack,53.6%,--,,218,14,10,0.1,0,,
,BATT_soc_trim_max,100%,--,,3E8,30,10,0.1,0,,
,BATT_soc_trim_min,8%,--,,50,46,10,0.1,0,,
28,Receive,31852.8482,--,00000622,--,--,--,Standard,Data frm,08,00 42 42 00 00 00 00 00 ,,
