Index,Direction,Timesteamp,Name,ID,PGN(H),Addr Src(H),Addr Dst(H),Format,Type,Length,Data,Comment,
1,Receive,55877.1863,BMS1_ACTIVE_10,00000101,--,--,--,Standard,Data frm,08,00 00 00 00 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ESS_PCK_BattCapacity_Val_AH,5.86Ah,--,,24A,0,16,0.01,0,,
,ESS_PCK_AvailableEnergy_kWh,2kWh,--,,14,16,8,0.1,0,,
,ESS_PCK_Regen_Act_ASec,0,DEFAULT VALUE,,0,24,10,0.001,0,,
,ESS_BMS_BattInstantEnergyCons_Ac,0,Default value,,0,34,12,0.001,0,,
,ESS_BMS_EPTHighTempTT_Req_enum,0,Temp Light off/default,,0,46,2,1,0,,
,ESS_BMS_HVBattWarningTT_Req_enum,0,No Failure/Default,,0,48,2,1,0,,
,ESS_BMS_PCKChargeTT_Req_enum,0,Charge Light off/default,,0,50,2,1,0,,
,ESS_BMS_ServiceTT_Req_enum,0,service Light off/default,,0,52,2,1,0,,
,ESS_BMS_Alert_Msgs_enum,0,Default/No Alert,,0,54,4,1,0,,
11,Receive,55877.1863,BMS15_100,000003EB,--,--,--,Standard,Data frm,08,00 00 0D 03 0C 03 0D 03 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ESS_PCK_CellTempIndex_Val,0,--,,0,0,8,1,0,,
,ESS_PCK_BattCellTemp1_Act_degC,28.10000000000001degC,--,,30D,16,16,0.1,-50,,
,ESS_PCK_BattCellTemp2_Act_degC,28degC,--,,30C,32,16,0.1,-50,,
,ESS_PCK_BattCellTemp3_Act_degC,28.10000000000001degC,--,,30D,48,16,0.1,-50,,
12,Receive,55877.1863,BMS16_100,000003EC,--,--,--,Standard,Data frm,08,91 50 42 09 25 94 50 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ESS_PCK_CellVoltageIndex_Val,9,cell voltage (46,47,48,49,50),,9,0,5,1,0,,
,ESS_PCK_BattCell46_Act_V,3220mV,--,,284,5,10,5,0,,
,ESS_PCK_BattCell96_Act_V,3220mV,--,,284,5,10,5,0,,
,ESS_PCK_BattCell97_Act_V,3220mV,--,,284,15,10,5,0,,
,ESS_PCK_BattCell47_Act_V,3220mV,--,,284,15,10,5,0,,
,ESS_PCK_BattCell98_Act_V,3220mV,--,,284,25,10,5,0,,
,ESS_PCK_BattCell48_Act_V,3220mV,--,,284,25,10,5,0,,
,ESS_PCK_BattCell99_Act_V,3220mV,--,,284,35,10,5,0,,
,ESS_PCK_BattCell49_Act_V,3220mV,--,,284,35,10,5,0,,
,ESS_PCK_BattCell100_Act_V,3220mV,--,,284,45,10,5,0,,
,ESS_PCK_BattCell50_Act_V,3220mV,--,,284,45,10,5,0,,
13,Receive,55877.1863,BMS2_NM_TEST_100,000005C3,--,--,--,Standard,Data frm,08,01 00 71 70 00 01 05 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ESS_BMS_IgnitionRelay_Sts_B,1,IGN on,,1,0,1,1,0,,
,ESS_BMS_VariantCodeDTC_Sts_enum,0,No DTC logged/default,,0,1,2,1,0,,
,ESS_BMS_SigContentDTC_Sts_enum,0,No DTC logged/default,,0,3,2,1,0,,
,ESS_BMS_MsgTimeOutDTC_Sts_enum,0,No DTC logged/default,,0,8,2,1,0,,
,ESS_BMS_NodeAbsentDTC_Sts_enum,0,No DTC logged/default,,0,10,2,1,0,,
,ESS_BMS_UnderVoltage_Sts_B,0,No fault/default,,0,12,1,1,0,,
,ESS_BMS_Overvoltage_Sts_B,0,No fault/default,,0,13,1,1,0,,
,ESS_BMS_AuxBatt_Sup_V,12,--,,78,16,8,0.1,0,,
,ESS_BMS_NMActive_Sts_enum,7,NM Active,,7,28,3,1,0,,
,ESS_BMS_MsgContentDTC_Sts_enum,0,No DTC logged/default,,0,32,2,1,0,,
,ESS_BMS_SWVersion_Act,1,--,,1,40,8,1,0,,
,ESS_BMS_CRCMismatchFault_sts_B,1,Fault occured,,1,48,1,1,0,,
,ESS_BMS_DLCMismatchFault_sts_B,0,Default/ No fault,,0,49,1,1,0,,
,ESS_BMS_AliveCounterError_sts_B,1,Fault occured,,1,50,1,1,0,,
14,Receive,55877.1863,BMS9_100,000005CD,--,--,--,Standard,Data frm,08,40 00 00 00 06 23 54 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ESS_BMS_CellOverVoltage_B,0,Default/No Fault occurred,BMS_MaxCellVoltOverAlarm,0,0,1,1,0,,
,ESS_BMS_CellUnderVoltage_B,0,Default/No Fault occurred,BMS_MinCellVoltunderAlarm,0,1,1,1,0,,
,ESS_BMS_BMSPowerSupply_B,0,Default/No Fault occurred,,0,2,1,1,0,,
,ESS_BMS_CellVoltDiffOver_B,0,Default/No Fault occurred,BMS_CellVoltDiffOverAlarm,0,3,1,1,0,,
,ESS_BMS_PackOverVoltage_B,0,Default/No Fault occurred,BMS_TotalBattVoltOverAlarm,0,4,1,1,0,,
,ESS_BMS_PackUnderVoltage_B,0,Default/No Fault occurred,BMS_TotalBattVoltUnderAlarm,0,5,1,1,0,,
,ESS_BMS_LowSOC_B,1,Fault occurred,BMS_SOCLowAlarm,1,6,1,1,0,,
,ESS_BMS_PackHighTemp_B,0,Default/No Fault occurred,BMS_BattHighTempAlarm,0,7,1,1,0,,
,ESS_BMS_PackLowTemp_B,0,Default/No Fault occurred,BMS_BattLowTempAlarm,0,8,1,1,0,,
,ESS_BMS_TempDiffOver_B,0,Default/No Fault occurred,BMS_TempDiffAlarm,0,9,1,1,0,,
,ESS_BMS_PackDischgOverCurrent_B,0,Default/No Fault occurred,,0,10,1,1,0,,
,ESS_BMS_PackFBOverCurrent_B,0,Default/No Fault occurred,BMS_BattFBOverCurrAlarm,0,11,1,1,0,,
,ESS_BMS_InsulationFault_B,0,Default/No Fault occurred,,0,12,1,1,0,,
,ESS_BMS_NegContactorWeld_B,0,Default/No Fault occurred,,0,13,1,1,0,,
,ESS_BMS_PosContactorWeld_B,0,Default/No Fault occurred,BMS_PosMainRlyConglut,0,14,1,1,0,,
,ESS_BMS_PrechargeContactorWeld_B,0,Default/No Fault occurred,,0,15,1,1,0,,
,ESS_BMS_CellVoltSamplingFault_B,0,Default/No Fault occurred,BMS_CellVolSampllingFault,0,16,1,1,0,,
,ESS_BMS_SOCJump_B,0,Default/No Fault occurred,,0,17,1,1,0,,
,ESS_BMS_VCUNodeAbsent_B,0,Default/No Fault occurred,BMS_VCU_CANCommAlarm,0,18,1,1,0,,
,ESS_BMS_DaisyChainFault_B,0,Default/No Fault occurred,BMS_Daisy_Chain_Fault,0,19,1,1,0,,
,ESS_BMS_HVILFault_B,0,Default/No Fault occurred,,0,20,1,1,0,,
,ESS_BMS_PreChargeFailure_B,0,Default/No Fault occurred,BMS_PrechargeFail,0,21,1,1,0,,
,ESS_BMS_PackTempSensorFault_B,0,Default/No Fault occurred,,0,22,1,1,0,,
,ESS_BMS_PrechargeCtcrStuckOpen_B,0,Default/No Fault occurred,BMS_PrechargeHWFault,0,23,1,1,0,,
,ESS_BMS_NegContactorStuckOpen_B,0,Default/No Fault occurred,BMS_NegMainRlyHWFault,0,24,1,1,0,,
,ESS_BMS_PosContactorStuckOpen_B,0,Default/No Fault occurred,BMS_PosMainRlyHWFault,0,25,1,1,0,,
,ESS_BMS_PackACChargeOverCurrent_,0,Default/No Fault occurred,,0,26,1,1,0,,
,ESS_BMS_PackDCChargeOverCurrent_,0,Default/No Fault occurred,Over_current-Charging,0,27,1,1,0,,
,ESS_BMS_PCBOverTempFault_B,0,Default/No Fault occurred,Over_PCB_Temperature_fault,0,28,1,1,0,,
,ESS_BMS_IntEEPROMFail_B,0,Default/No Fault occurred,BMS_IntE2P_readwrite_fail,0,29,1,1,0,,
,ESS_BMS_ExtEEPROMFail_B,0,Default/No Fault occurred,BMS_ExtE2P_readwrite_fail,0,30,1,1,0,,
,ESS_BMS_PackVoltSamplingFault_B,0,Default/No Fault occurred,PackVolt_SampFlt,0,31,1,1,0,,
,ESS_BMS_LowSOH_B,0,Default/No Fault occurred,BMS_SOHLowAlarm,0,32,1,1,0,,
,ESS_BMS_BatteryPack_Sts,3,Cut-off,,3,33,2,1,0,,
,ESS_BMS_BalMOSWeld_B,0,Default/No Fault occurred,,0,35,1,1,0,,
,ESS_BMS_OutletCoolantTempFault_B,0,Default/No Fault occurred,,0,36,1,1,0,,
,ESS_BMS_ThermalRunaway_B,0,Default/No Fault occurred,,0,37,1,1,0,,
,ESS_BMS_BalMOSstuckopen_B,0,Default/No Fault occurred,,0,38,1,1,0,,
,ESS_BMS_InletCoolantTempFault_B,0,Default/No Fault occurred,,0,39,1,1,0,,
,ESS_BMS_FaultLevel_enum,3,Level 3 Fault Occurred,,3,40,3,1,0,,
,ESS_BMS_SmokeSensorFault_B,0,Default/No Fault occurred,,0,43,1,1,0,,
,ESS_BMS_ShuntHighTemp_B,0,Default/No Fault occurred,,0,44,1,1,0,,
,ESS_BMS_VINMismatchFault_B,1,Fault occurred,,1,45,1,1,0,,
,ESS_BMS_BASFault_sts_B,0,Default/No Fault,,0,46,1,1,0,,
,ESS_BMS_PreChargeSC_B,0,No Fault,,0,47,1,1,0,,
,ESS_BMS_DTCNum,84,--,,54,48,9,1,0,,
,ESS_BMS_SmokeSensorNodeAbsent_B,0,No Fault,,0,60,1,1,0,,
,ESS_BMS_ShuntCurrZeroOffsetHigh_,0,No Fault,,0,61,1,1,0,,
,ESS_BMS_UltimateUnderVoltage_B,0,No Fault,,0,62,1,1,0,,
,ESS_BMS_UltimateOverVoltage_B,0,No Fault,,0,63,1,1,0,,
15,Receive,55877.1863,BMS3_500,000005CA,--,--,--,Standard,Data frm,08,42 4D 53 41 48 44 30 39 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ESS_BMS_SWVersion_1_char,66,B,,42,0,8,1,0,,
,ESS_BMS_SWVersion_2_char,77,M,,4D,8,8,1,0,,
,ESS_BMS_SWVersion_3_char,83,S,,53,16,8,1,0,,
,ESS_BMS_SWVersion_4_char,65,A,,41,24,8,1,0,,
,ESS_BMS_SWVersion_5_char,72,H,,48,32,8,1,0,,
,ESS_BMS_SWVersion_6_char,68,D,,44,40,8,1,0,,
,ESS_BMS_SWVersion_7_num,48,0,,30,48,8,1,0,,
,ESS_BMS_SWVersion_8_num,57,9,,39,56,8,1,0,,
16,Receive,55877.0829,SmokeSensor_BMSMsg1,000003C4,--,--,--,Standard,Data frm,08,00 00 88 13 00 13 0F 8C ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,SmokeSensor_Monitor_Density,0ug per m^3,--,,0,0,16,1,0,,
,SmokeSensor_FaultThreshold,5000ug per m^3,--,,1388,16,16,1,0,,
,SmokeSensor_Status,0,normal,,0,32,3,1,0,,
,SmokeSensor_FaultInfo,0,normal,,0,35,5,1,0,,
,SmokeSensor_Counter,15,--,,F,48,4,1,0,,
,SmokeSensor_CRC,140,--,,8C,56,8,1,0,,
17,Receive,55877.0829,BMS18_1000,0000060A,--,--,--,Standard,Data frm,08,00 00 00 00 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ESS_BMS_TotalChargeEnergy_kWh,0,--,,0,0,32,1,0,,
,ESS_BMS_TotalDischargeEnergy_kWh,0,--,,0,32,32,1,0,,
18,Receive,55877.0829,BMS19_1000,0000060B,--,--,--,Standard,Data frm,08,00 00 00 00 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ESS_BMS_AccumulatedCharge_Ah,0Ah,--,,0,0,32,1,0,,
,ESS_BMS_TotalRegenEnergy_kWh,0,--,,0,32,32,1,0,,
19,Receive,55877.0829,GLOBAL_DIAG_REQ,000007DF,--,--,--,Standard,Data frm,08,02 3E 80 55 55 55 55 55 ,,
