Index,Direction,Timesteamp,Name,ID,PGN(H),Addr Src(H),Addr Dst(H),Format,Type,Length,Data,Comment,
1,Receive,120.3333,BMS_VCU_01,00000703,--,--,--,Standard,Data frm,08,0D F3 17 6F 7D 6F 23 E8 ,,
,BMS_contactordrivecktopen,0,No Fault,,0,14,2,1,0,,
,BMS_contactordrivecktshort,0,No Fault,,0,16,2,1,0,,
,BMS_shuntovertempalarm,0,No Fault,,0,18,2,1,0,,
,BMS_shuntopenwire,0,No Fault,,0,20,2,1,0,,
,BMS_coolantleakageAlarm,0,No fault,,0,22,2,1,0,,
,BMS_CANbusoffAlarm,0,No fault,,0,24,2,1,0,,
,BMS_PowerSupply_lowAlarm,0,No Fault,,0,26,2,1,0,,
,BMS_PowerSupply_HighAlarm,0,No Fault,,0,28,2,1,0,,
,BMS_HVILAlarm_Hardwire,0,No Fault,,0,30,2,1,0,,
,BMS_PrechgOverCurrAlarm,0,No Fault,,0,32,2,1,0,,
,DTC_NUM,0,--,,0,56,8,1,0,,
6,Receive,120.2644,BMS_VCU_04,00000706,--,--,--,Standard,Data frm,08,06 B4 00 00 5F 14 00 79 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_MaxAllowContinusChrgCurr,171.6A,--,,6B4,8,16,0.1,0,,
,BMS_MaxAllowContinusDisChrgCurr,0A,--,,0,24,16,0.1,0,,
,BMS_MaxAllowedWorkTemp,55,--,,5F,32,8,1,-40,,
,BMS_MinAllowedWorkTemp,-20,--,,14,40,8,1,-40,,
,Rolling_Counter_706,10,--,,A,56,4,1,0,,
,BMS_CellVol_Difference,0.007V,--,,7,60,12,0.001,0,,
7,Receive,120.2646,BMS_VCU_05,00000707,--,--,--,Standard,Data frm,08,00 00 00 00 01 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_TotalBattVoltOverAlarm,0,No Fault,,0,0,2,1,0,,
,BMS_CellVoltDiffDynamicAlarm,0,No Fault,,0,2,2,1,0,,
,BMS_MinCellVoltUnderAlarm,0,No Fault,,0,4,2,1,0,,
,BMS_MaxCellVoltOverAlarm,0,No Fault,,0,6,2,1,0,,
,BMS_CellTempDiffOverAlarm,0,No fault,,0,8,2,1,0,,
,BMS_BattLowTempAlarm,0,No Fault,,0,10,2,1,0,,
,BMS_BattHighTempAlarm,0,No Fault,,0,12,2,1,0,,
,BMS_TotalBattVoltUnderAlarm,0,No Fault,,0,14,2,1,0,,
,BMS_RegenOverCurrAlarm,0,No Fault,,0,16,2,1,0,,
,BMS_SOCJumpdropAlarm,0,No Fault,,0,18,2,1,0,,
,BMS_Low_SOCAlarm,0,No Fault,,0,20,2,1,0,,
,BMS_SOHLowAlarm,0,No Fault,,0,22,2,1,0,,
,BMS_AfeFailureFault,0,No Fault,,0,24,2,1,0,,
,BMS_Pre_PosContatctor_WeldAlarm,0,No Fault,,0,26,1,1,0,,
,BMS_NegContatctor_WeldAlarm,0,No Fault,,0,27,1,1,0,,
,BMS_Insulation_Fault,0,No Fault,,0,28,2,1,0,,
,BMS_DischrgOverCurrAlarm,0,No Fault,,0,30,2,1,0,,
,BMS_CrashSignal,1,Crash signal open wire detected,,1,32,2,1,0,,
,BMS_ChargingOverCurrAlarm,0,No Fault,,0,34,2,1,0,,
,BMS_PrechargeFailureFault,0,No Fault,,0,36,1,1,0,,
,BMS_HVIL_Alarm_CAN,0,No Fault,,0,37,2,1,0,,
,Reservesignal5_707,0,--,,0,39,1,1,0,,
,BMS_VCU_CANCommAlarm,0,No Fault,,0,40,1,1,0,,
,BMS_PrechrgOpenRlyFault,0,No Fault,,0,41,1,1,0,,
,BMS_NegOpenRlyFault,0,No Fault,,0,42,1,1,0,,
,BMS_PosOpenRlyFault,0,No Fault,,0,43,1,1,0,,
,BMS_CellVolSampllingFault,0,No Fault,,0,44,2,1,0,,
,BMS_TemperatureSamplingFault,0,No Fault,,0,46,2,1,0,,
,Reservesignal6_707,0,--,,0,48,2,1,0,,
,Reservesignal7_707,0,--,,0,50,2,1,0,,
,BMS_PackVolt_SampFlt,0,No Fault,,0,52,1,1,0,,
,Reservesignal3_707,0,--,,0,53,1,1,0,,
,Reservesignal2_707,0,--,,0,54,2,1,0,,
,Reservesignal4_707,0,--,,0,56,2,1,0,,
,BMS_PCB_OverTemp_fault,0,No Fault,,0,58,2,1,0,,
,BMS_Hardware_fault,0,No Fault,,0,60,1,1,0,,
,BMS_IntE2P_readwrite_fail,0,No Fault,,0,61,1,1,0,,
,BMS_ExtE2P_readwrite_fail,0,No Fault,,0,62,1,1,0,,
,Reservesignal1_707,0,--,,0,63,1,1,0,,
8,Receive,120.2649,BMS_VCU_06,00000708,--,--,--,Standard,Data frm,08,00 00 00 00 00 00 00 29 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_AllowedMaxContinusOutPower,0kW,--,,0,12,12,0.1,0,,
,BMS_AllowedMaxPeakOutPower,0kW,--,,0,16,12,0.1,0,,
,BMS_AllowedMaxPeakFBPower,0kW,--,,0,36,12,0.1,0,,
,BMS_AllowedMaxContinusFBPower,0kW,--,,0,40,12,0.1,0,,
,Rolling_Counter_708,9,--,,9,56,4,1,0,,
,BMS_CellCode,2,S1 Prismatic Pack,,2,60,3,1,0,,
9,Receive,120.2651,BMS_VCU_08,00000710,--,--,--,Standard,Data frm,08,4E 4D 54 52 07 00 25 49 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_Inlet_Temp1,28¡æ,--,,4E,0,8,1,-50,,
,BMS_Outlet_Temp1,27¡æ,--,,4D,8,8,1,-50,,
,BMS_Average_Temp,34¡æ,--,,54,16,8,1,-50,,
,BMS_Insulation_Value,20999KOhm,--,,5207,32,16,1,0,,
,BMS_Insulation_Enable,0,Enable,,0,40,1,1,0,,
,ThermalRunnaway_flt,0,No fault,,0,44,2,1,0,,
,BMS_DischrgPowerTo2kwFlg,0,--,,0,47,1,1,0,,
,PCB_Temperature_Max_Value,37,--,,25,48,8,1,0,,
,Rolling_Counter_710,9,--,,9,56,4,1,0,,
10,Receive,120.2653,BMS_VCU_09,00000711,--,--,--,Standard,Data frm,08,52 81 49 09 14 6C 0A 96 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_MaxCellVolt,3.3V,--,,14A,14,10,0.01,0,,
,BMS_MinCellVolt,3.29V,--,,149,16,10,0.01,0,,
,Rolling_Counter_711,9,--,,9,24,4,1,0,,
,SmokeSensorCrcFlt,0,No Fault,,0,28,1,1,0,,
,SmokeSensorCommFlt,0,No Fault,,0,29,1,1,0,,
,AerosolSensor_flt,0,No Fault,,0,30,1,1,0,,
,AerosolAlarm,0,No alarm,,0,31,1,1,0,,
,BMS_Max_Volt_No,20,--,,14,32,8,1,0,,
,BMS_Min_Volt_No,108,--,,6C,40,8,1,0,,
,BMS_Total_Temp_Sensors,10,--,,A,48,8,1,0,,
,CRC_711,150,--,,96,56,8,1,0,,
11,Receive,120.2656,BMS_VCU_10,00000712,--,--,--,Standard,Data frm,08,47 4C 4A 4E 4B 4A 4E 4B ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_Temperature_1,31¡æ,--,,47,0,8,1,-40,,
,BMS_Temperature_2,36¡æ,--,,4C,8,8,1,-40,,
,BMS_Temperature_3,34¡æ,--,,4A,16,8,1,-40,,
,BMS_Temperature_4,38¡æ,--,,4E,24,8,1,-40,,
,BMS_Temperature_5,35¡æ,--,,4B,32,8,1,-40,,
,BMS_Temperature_6,34¡æ,--,,4A,40,8,1,-40,,
,BMS_Temperature_7,38¡æ,--,,4E,48,8,1,-40,,
,BMS_Temperature_8,35¡æ,--,,4B,56,8,1,-40,,
12,Receive,120.2658,BMS_VCU_11,00000713,--,--,--,Standard,Data frm,08,00 00 00 06 FC 95 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_ThermalRunawayReason,0,--,,0,17,23,1,0,,
,AerosolConcentration,166,--,,A6,35,14,1,0,,
,BMS_LVPowerSupply,11.71V,--,,493,40,11,0.01,0,,
,Reserve_Signal1_0x713,0,--,,0,48,8,1,0,,
,Reserve_Signal2_0x713,0,--,,0,56,4,1,0,,
,Mandatory_Slow_Full_Charging,0,flag disabled,,0,60,1,1,0,,
,Reserve_Signal5_0x713,0,--,,0,62,1,1,0,,
,Reserve_Signal6_0x713,0,--,,0,63,1,1,0,,
13,Receive,120.2709,BMS_VCU_37,0000072D,--,--,--,Standard,Data frm,08,00 00 00 00 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_CellVolSampllingStatus_1,0,Online,,0,0,1,1,0,,
,BMS_CellVolSampllingStatus_2,0,Online,,0,1,1,1,0,,
,BMS_CellVolSampllingStatus_3,0,Online,,0,2,1,1,0,,
,BMS_CellVolSampllingStatus_4,0,Online,,0,3,1,1,0,,
,BMS_CellVolSampllingStatus_5,0,Online,,0,4,1,1,0,,
,BMS_CellVolSampllingStatus_6,0,Online,,0,5,1,1,0,,
,BMS_CellVolSampllingStatus_7,0,Online,,0,6,1,1,0,,
,BMS_CellVolSampllingStatus_8,0,Online,,0,7,1,1,0,,
,BMS_CellVolSampllingStatus_9,0,Online,,0,8,1,1,0,,
,BMS_CellVolSampllingStatus_10,0,Online,,0,9,1,1,0,,
,BMS_CellVolSampllingStatus_11,0,Online,,0,10,1,1,0,,
,BMS_CellVolSampllingStatus_12,0,Online,,0,11,1,1,0,,
,BMS_CellVolSampllingStatus_13,0,Online,,0,12,1,1,0,,
,BMS_CellVolSampllingStatus_14,0,Online,,0,13,1,1,0,,
,BMS_CellVolSampllingStatus_15,0,Online,,0,14,1,1,0,,
,BMS_CellVolSampllingStatus_16,0,Online,,0,15,1,1,0,,
,BMS_CellVolSampllingStatus_17,0,Online,,0,16,1,1,0,,
,BMS_CellVolSampllingStatus_18,0,Online,,0,17,1,1,0,,
,BMS_CellVolSampllingStatus_19,0,Online,,0,18,1,1,0,,
,BMS_CellVolSampllingStatus_20,0,Online,,0,19,1,1,0,,
,BMS_CellVolSampllingStatus_21,0,Online,,0,20,1,1,0,,
,BMS_CellVolSampllingStatus_22,0,Online,,0,21,1,1,0,,
,BMS_CellVolSampllingStatus_23,0,Online,,0,22,1,1,0,,
,BMS_CellVolSampllingStatus_24,0,Online,,0,23,1,1,0,,
,BMS_CellVolSampllingStatus_25,0,Online,,0,24,1,1,0,,
,BMS_CellVolSampllingStatus_26,0,Online,,0,25,1,1,0,,
,BMS_CellVolSampllingStatus_27,0,Online,,0,26,1,1,0,,
,BMS_CellVolSampllingStatus_28,0,Online,,0,27,1,1,0,,
,BMS_CellVolSampllingStatus_29,0,Online,,0,28,1,1,0,,
,BMS_CellVolSampllingStatus_30,0,Online,,0,29,1,1,0,,
,BMS_CellVolSampllingStatus_31,0,Online,,0,30,1,1,0,,
,BMS_CellVolSampllingStatus_32,0,Online,,0,31,1,1,0,,
,BMS_CellVolSampllingStatus_33,0,Online,,0,32,1,1,0,,
,BMS_CellVolSampllingStatus_34,0,Online,,0,33,1,1,0,,
,BMS_CellVolSampllingStatus_35,0,Online,,0,34,1,1,0,,
,BMS_CellVolSampllingStatus_36,0,Online,,0,35,1,1,0,,
,BMS_CellVolSampllingStatus_37,0,Online,,0,36,1,1,0,,
,BMS_CellVolSampllingStatus_38,0,Online,,0,37,1,1,0,,
,BMS_CellVolSampllingStatus_39,0,Online,,0,38,1,1,0,,
,BMS_CellVolSampllingStatus_40,0,Online,,0,39,1,1,0,,
,BMS_CellVolSampllingStatus_41,0,Online,,0,40,1,1,0,,
,BMS_CellVolSampllingStatus_42,0,Online,,0,41,1,1,0,,
,BMS_CellVolSampllingStatus_43,0,Online,,0,42,1,1,0,,
,BMS_CellVolSampllingStatus_44,0,Online,,0,43,1,1,0,,
,BMS_CellVolSampllingStatus_45,0,Online,,0,44,1,1,0,,
,BMS_CellVolSampllingStatus_46,0,Online,,0,45,1,1,0,,
,BMS_CellVolSampllingStatus_47,0,Online,,0,46,1,1,0,,
,BMS_CellVolSampllingStatus_48,0,Online,,0,47,1,1,0,,
,BMS_CellVolSampllingStatus_49,0,Online,,0,48,1,1,0,,
,BMS_CellVolSampllingStatus_50,0,Online,,0,49,1,1,0,,
,BMS_CellVolSampllingStatus_51,0,Online,,0,50,1,1,0,,
,BMS_CellVolSampllingStatus_52,0,Online,,0,51,1,1,0,,
,BMS_CellVolSampllingStatus_53,0,Online,,0,52,1,1,0,,
,BMS_CellVolSampllingStatus_54,0,Online,,0,53,1,1,0,,
,BMS_CellVolSampllingStatus_55,0,Online,,0,54,1,1,0,,
,BMS_CellVolSampllingStatus_56,0,Online,,0,55,1,1,0,,
,BMS_CellVolSampllingStatus_57,0,Online,,0,56,1,1,0,,
,BMS_CellVolSampllingStatus_58,0,Online,,0,57,1,1,0,,
,BMS_CellVolSampllingStatus_59,0,Online,,0,58,1,1,0,,
,BMS_CellVolSampllingStatus_60,0,Online,,0,59,1,1,0,,
,BMS_CellVolSampllingStatus_61,0,Online,,0,60,1,1,0,,
,BMS_CellVolSampllingStatus_62,0,Online,,0,61,1,1,0,,
,BMS_CellVolSampllingStatus_63,0,Online,,0,62,1,1,0,,
,BMS_CellVolSampllingStatus_64,0,Online,,0,63,1,1,0,,
14,Receive,120.2711,BMS_VCU_38,0000072E,--,--,--,Standard,Data frm,08,00 00 00 00 00 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,BMS_CellVolSampllingStatus_65,0,Online,,0,4,1,1,0,,
,BMS_CellVolSampllingStatus_66,0,Online,,0,5,1,1,0,,
,BMS_CellVolSampllingStatus_67,0,Online,,0,6,1,1,0,,
,BMS_CellVolSampllingStatus_68,0,Online,,0,7,1,1,0,,
,BMS_CellVolSampllingStatus_69,0,Online,,0,8,1,1,0,,
,BMS_CellVolSampllingStatus_70,0,Online,,0,9,1,1,0,,
,BMS_CellVolSampllingStatus_71,0,Online,,0,10,1,1,0,,
,BMS_CellVolSampllingStatus_72,0,Online,,0,11,1,1,0,,
,BMS_CellVolSampllingStatus_73,0,Online,,0,12,1,1,0,,
,BMS_CellVolSampllingStatus_74,0,Online,,0,13,1,1,0,,
,BMS_CellVolSampllingStatus_75,0,Online,,0,14,1,1,0,,
,BMS_CellVolSampllingStatus_76,0,Online,,0,15,1,1,0,,
,BMS_CellVolSampllingStatus_77,0,Online,,0,16,1,1,0,,
,BMS_CellVolSampllingStatus_78,0,Online,,0,17,1,1,0,,
,BMS_CellVolSampllingStatus_79,0,Online,,0,18,1,1,0,,
,BMS_CellVolSampllingStatus_80,0,Online,,0,19,1,1,0,,
,BMS_CellVolSampllingStatus_81,0,Online,,0,20,1,1,0,,
,BMS_CellVolSampllingStatus_82,0,Online,,0,21,1,1,0,,
,BMS_CellVolSampllingStatus_83,0,Online,,0,22,1,1,0,,
,BMS_CellVolSampllingStatus_84,0,Online,,0,23,1,1,0,,
,BMS_CellVolSampllingStatus_85,0,Online,,0,24,1,1,0,,
,BMS_CellVolSampllingStatus_86,0,Online,,0,25,1,1,0,,
,BMS_CellVolSampllingStatus_87,0,Online,,0,26,1,1,0,,
,BMS_CellVolSampllingStatus_88,0,Online,,0,27,1,1,0,,
,BMS_CellVolSampllingStatus_89,0,Online,,0,28,1,1,0,,
,BMS_CellVolSampllingStatus_90,0,Online,,0,29,1,1,0,,
,BMS_CellVolSampllingStatus_91,0,Online,,0,30,1,1,0,,
,BMS_CellVolSampllingStatus_92,0,Online,,0,31,1,1,0,,
,BMS_CellVolSampllingStatus_93,0,Online,,0,32,1,1,0,,
,BMS_CellVolSampllingStatus_94,0,Online,,0,33,1,1,0,,
,BMS_CellVolSampllingStatus_95,0,Online,,0,34,1,1,0,,
,BMS_CellVolSampllingStatus_96,0,Online,,0,35,1,1,0,,
,BMS_CellVolSampllingStatus_97,0,Online,,0,36,1,1,0,,
,BMS_CellVolSampllingStatus_98,0,Online,,0,37,1,1,0,,
,BMS_CellVolSampllingStatus_99,0,Online,,0,38,1,1,0,,
,BMS_CellVolSampllingStatus_100,0,Online,,0,39,1,1,0,,
,BMS_CellVolSampllingStatus_101,0,Online,,0,40,1,1,0,,
,BMS_CellVolSampllingStatus_102,0,Online,,0,41,1,1,0,,
,BMS_CellVolSampllingStatus_103,0,Online,,0,42,1,1,0,,
,BMS_CellVolSampllingStatus_104,0,Online,,0,43,1,1,0,,
,BMS_CellVolSampllingStatus_105,0,Online,,0,44,1,1,0,,
,BMS_CellVolSampllingStatus_106,0,Online,,0,45,1,1,0,,
,BMS_CellVolSampllingStatus_107,0,Online,,0,46,1,1,0,,
,BMS_CellVolSampllingStatus_108,0,Online,,0,47,1,1,0,,
,BMS_TempSamplingStatus_1,0,Online,,0,54,1,1,0,,
,BMS_TempSamplingStatus_2,0,Online,,0,55,1,1,0,,
,BMS_TempSamplingStatus_3,0,Online,,0,56,1,1,0,,
,BMS_TempSamplingStatus_4,0,Online,,0,57,1,1,0,,
,BMS_TempSamplingStatus_5,0,Online,,0,58,1,1,0,,
,BMS_TempSamplingStatus_6,0,Online,,0,59,1,1,0,,
,BMS_TempSamplingStatus_7,0,Online,,0,60,1,1,0,,
,BMS_TempSamplingStatus_8,0,Online,,0,61,1,1,0,,
,BMS_TempSamplingStatus_9,0,Online,,0,62,1,1,0,,
,BMS_TempSamplingStatus_10,0,Online,,0,63,1,1,0,,
15,Receive,120.2714,BMS_VCU_43,00000733,--,--,--,Standard,Data frm,08,00 01 BE 40 00 00 49 24 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,ReservedSignal1_733,0,--,,0,11,13,0.2,0,,
,BMS_BatteryV2,356.8V,--,,6F8,30,13,0.2,0,,
,ReservedSignal2_733,0,--,,0,33,13,0.2,0,,
,Rolling_Counter_733,10,--,,A,48,4,1,0,,
,BMS_BatteryV4,0.8V,--,,4,52,13,0.2,0,,
,CRC_733,151,--,,97,56,8,1,0,,
16,Receive,120.2636,BMS_VCU_32_1,00000500,--,--,--,Standard,Data frm,08,CE 7C E7 CE 20 00 00 00 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage106,3.303V,--,,CE7,12,12,0.001,0,,
,CellVoltage107,3.303V,--,,CE7,16,12,0.001,0,,
,CellVoltage108,3.298V,--,,CE2,36,12,0.001,0,,
17,Receive,120.2660,BMS_VCU_12,00000714,--,--,--,Standard,Data frm,08,CE 6C E6 CE 60 CE 6C E6 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage1,3.301V,--,,CE5,12,12,0.001,0,,
,CellVoltage2,3.301V,--,,CE5,16,12,0.001,0,,
,CellVoltage3,3.303V,--,,CE7,36,12,0.001,0,,
,CellVoltage4,3.302V,--,,CE6,52,12,0.001,0,,
,CellVoltage5,3.302V,--,,CE6,56,12,0.001,0,,
18,Receive,120.2663,BMS_VCU_13,00000715,--,--,--,Standard,Data frm,08,CE 6C E6 CE 70 CE 6C E7 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage6,3.303V,--,,CE7,12,12,0.001,0,,
,CellVoltage7,3.302V,--,,CE6,16,12,0.001,0,,
,CellVoltage8,3.302V,--,,CE6,36,12,0.001,0,,
,CellVoltage9,3.302V,--,,CE6,52,12,0.001,0,,
,CellVoltage10,3.302V,--,,CE6,56,12,0.001,0,,
19,Receive,120.2665,BMS_VCU_14,00000716,--,--,--,Standard,Data frm,08,CE 7C E7 CE 70 CE 6C E6 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage11,3.303V,--,,CE7,12,12,0.001,0,,
,CellVoltage12,3.303V,--,,CE7,16,12,0.001,0,,
,CellVoltage13,3.303V,--,,CE7,36,12,0.001,0,,
,CellVoltage14,3.302V,--,,CE6,52,12,0.001,0,,
,CellVoltage15,3.301V,--,,CE5,56,12,0.001,0,,
20,Receive,120.2667,BMS_VCU_15,00000717,--,--,--,Standard,Data frm,08,CE 7C E7 CE 70 CE 7C E9 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage16,3.303V,--,,CE7,12,12,0.001,0,,
,CellVoltage17,3.303V,--,,CE7,16,12,0.001,0,,
,CellVoltage18,3.302V,--,,CE6,36,12,0.001,0,,
,CellVoltage19,3.303V,--,,CE7,52,12,0.001,0,,
,CellVoltage20,3.305V,--,,CE9,56,12,0.001,0,,
21,Receive,120.2669,BMS_VCU_16,00000718,--,--,--,Standard,Data frm,08,CE 8C E7 CE 70 CE 7C E7 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage21,3.304V,--,,CE8,12,12,0.001,0,,
,CellVoltage22,3.303V,--,,CE7,16,12,0.001,0,,
,CellVoltage23,3.303V,--,,CE7,36,12,0.001,0,,
,CellVoltage24,3.302V,--,,CE6,52,12,0.001,0,,
,CellVoltage25,3.303V,--,,CE7,56,12,0.001,0,,
22,Receive,120.2672,BMS_VCU_17,00000719,--,--,--,Standard,Data frm,08,CE 2C E3 CE 70 CE 7C E8 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage26,3.299V,--,,CE3,12,12,0.001,0,,
,CellVoltage27,3.298V,--,,CE2,16,12,0.001,0,,
,CellVoltage28,3.303V,--,,CE7,36,12,0.001,0,,
,CellVoltage29,3.304V,--,,CE8,52,12,0.001,0,,
,CellVoltage30,3.304V,--,,CE8,56,12,0.001,0,,
23,Receive,120.2674,BMS_VCU_18,0000071A,--,--,--,Standard,Data frm,08,CE 7C E7 CE 60 CE 8C E8 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage31,3.303V,--,,CE7,12,12,0.001,0,,
,CellVoltage32,3.303V,--,,CE7,16,12,0.001,0,,
,CellVoltage33,3.303V,--,,CE7,36,12,0.001,0,,
,CellVoltage34,3.305V,--,,CE9,52,12,0.001,0,,
,CellVoltage35,3.304V,--,,CE8,56,12,0.001,0,,
24,Receive,120.2676,BMS_VCU_19,0000071B,--,--,--,Standard,Data frm,08,CE 8C E7 CE 80 CE 7C E6 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage36,3.303V,--,,CE7,12,12,0.001,0,,
,CellVoltage37,3.302V,--,,CE6,16,12,0.001,0,,
,CellVoltage38,3.304V,--,,CE8,36,12,0.001,0,,
,CellVoltage39,3.303V,--,,CE7,52,12,0.001,0,,
,CellVoltage40,3.303V,--,,CE7,56,12,0.001,0,,
25,Receive,120.2679,BMS_VCU_20,0000071C,--,--,--,Standard,Data frm,08,CE 7C E8 CE 70 CE 8C E8 ,,
,Name,Physical value,Description,Comment,Raw value(H),StartBit,BitWidth,Factor,Offset,,
,CellVoltage41,3.303V,--,,CE7,12,12,0.001,0,,
,CellVoltage42,3.304V,--,,CE8,16,12,0.001,0,,
,CellVoltage43,3.303V,--,,CE7,36,12,0.001,0,,
,CellVoltage44,3.303V,--,,CE7,52,12,0.001,0,,
,CellVoltage45,3.303V,--,,CE7,56,12,0.001,0,,
